company,close_price,date,returns,volatility,finbert_label,Apple_topic_1,Apple_topic_2,Apple_topic_3,Apple_topic_4,Apple_topic_5,Tesla_topic_1,Tesla_topic_2,Tesla_topic_3,Tesla_topic_4,Tesla_topic_5,Nvidia_topic_1,Nvidia_topic_2,Nvidia_topic_3,Nvidia_topic_4,Nvidia_topic_5,Amazon_topic_1,Amazon_topic_2,Amazon_topic_3,Amazon_topic_4,Amazon_topic_5
Apple,202.52000427246094,04/14/2025,0.022054052538903912,0.07804306319022172,positive,0.03614355213093487,0.20539354964222928,0.5383113022068177,0.1620668332642791,0.05808475864416158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Apple,202.13999938964844,04/15/2025,-0.0018763819612667154,0.0709797540651381,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Apple,194.27000427246094,04/16/2025,-0.038933388448355366,0.07123663055717924,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tesla,357.0899963378906,12/02/2024,,,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tesla,351.4200134277344,12/03/2024,-0.01587830229999254,,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tesla,357.92999267578125,12/04/2024,0.018524782309774723,0.024326654421300983,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tesla,369.489990234375,12/05/2024,0.03229681165351517,0.024812908694686543,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tesla,389.2200012207031,12/06/2024,0.053397958017247005,0.029089917544106402,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tesla,389.7900085449219,12/09/2024,0.0014644862094215227,0.026827433193741822,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tesla,400.989990234375,12/10/2024,0.02873337295448497,0.024394857629734798,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tesla,424.7699890136719,12/11/2024,0.05930322291934931,0.02682059838747081,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tesla,418.1000061035156,12/12/2024,-0.015702575706076027,0.02677556080736949,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tesla,436.2300109863281,12/13/2024,0.04336284290396253,0.027347452121206425,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tesla,463.0199890136719,12/16/2024,0.06141250567967771,0.030019698862709134,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tesla,479.8599853515625,12/17/2024,0.036369912179738284,0.02876826813254544,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tesla,440.1300048828125,12/18/2024,-0.0827949436951747,0.05160569123784703,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tesla,436.1700134277344,12/19/2024,-0.008997322180141931,0.05234446836561529,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tesla,421.05999755859375,12/20/2024,-0.034642491239586515,0.05059164868587008,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tesla,430.6000061035156,12/23/2024,0.022657123925894362,0.05070260906821962,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tesla,462.2799987792969,12/24/2024,0.07357174228224572,0.05553392361030371,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tesla,454.1300048828125,12/26/2024,-0.017629994630971146,0.051115896477437785,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tesla,431.6600036621094,12/27/2024,-0.04947922616674816,0.05077454025553239,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tesla,417.4100036621094,12/30/2024,-0.03301209257078741,0.042295094124455736,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tesla,403.8399963378906,12/31/2024,-0.03251001941775111,0.04341832126761137,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tesla,379.2799987792969,01/02/2025,-0.06081615932376483,0.04686906080968091,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tesla,410.44000244140625,01/03/2025,0.08215567328200035,0.058542596403130934,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tesla,411.04998779296875,01/06/2025,0.0014861742226248698,0.047668316241621274,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tesla,394.3599853515625,01/07/2025,-0.040603340073111505,0.0486060432919774,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tesla,394.94000244140625,01/08/2025,0.0014707807875757872,0.047066077160958675,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tesla,394.739990234375,01/10/2025,-0.0005064369418008585,0.0462074657466935,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tesla,403.30999755859375,01/13/2025,0.021710512074366584,0.0457699678619463,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tesla,396.3599853515625,01/14/2025,-0.017232432245921525,0.03837391865063713,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tesla,428.2200012207031,01/15/2025,0.08038151439752794,0.037795732660969694,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tesla,413.82000732421875,01/16/2025,-0.03362756026209679,0.04080881202248488,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tesla,426.5,01/17/2025,0.030641323404759335,0.037240918973183226,neutral,0.0,0.0,0.0,0.0,0.0,0.02575836516916752,0.02541343867778778,0.025344118475914,0.025436950847506523,0.8980470895767212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tesla,424.07000732421875,01/21/2025,-0.00569752092797482,0.03766946802460704,positive,0.0,0.0,0.0,0.0,0.0,0.01204679161310196,0.012064330279827118,0.48143869638442993,0.01216927170753479,0.4822809398174286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tesla,415.1099853515625,01/22/2025,-0.021128638710367298,0.03946557716572217,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tesla,412.3800048828125,01/23/2025,-0.006576523247056931,0.03925913686592556,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tesla,406.5799865722656,01/24/2025,-0.014064741844588391,0.03899334630843672,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tesla,397.1499938964844,01/27/2025,-0.023193450212053546,0.020626624954504166,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tesla,398.0899963378906,01/28/2025,0.0023668700890153715,0.01825671377132866,negative,0.0,0.0,0.0,0.0,0.0,0.718324601650238,0.24748556315898895,0.01139996200799942,0.011326272040605545,0.011463616043329239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tesla,389.1000061035156,01/29/2025,-0.02258280870425211,0.009947117463952703,negative,0.0,0.0,0.0,0.0,0.0,0.01825488234559695,0.018138390344878037,0.3255445488418142,0.6198673751205206,0.01819479527572791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tesla,400.2799987792969,01/30/2025,0.028732954254456988,0.018759092182824,positive,0.0,0.0,0.0,0.0,0.0,0.016809990629553795,0.9322870969772339,0.01693558692932129,0.017047317698597908,0.01692001149058342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tesla,404.6000061035156,01/31/2025,0.010792463618949588,0.018932873812326084,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tesla,383.67999267578125,02/03/2025,-0.05170542044525339,0.0263747009444969,negative,0.0,0.0,0.0,0.0,0.0,0.014511729590594769,0.2498161345720291,0.28444087132811546,0.12050608173012733,0.33072517067193985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tesla,392.2099914550781,02/04/2025,0.022232065633156273,0.02888003316104991,neutral,0.0,0.0,0.0,0.0,0.0,0.017352519556879997,0.016886647790670395,0.4195041358470917,0.01700117252767086,0.5292555689811707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tesla,378.1700134277344,02/05/2025,-0.035797094243459227,0.03056419335493684,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tesla,374.32000732421875,02/06/2025,-0.010180622383618276,0.030319963572115523,negative,0.0,0.0,0.0,0.0,0.0,0.01624156767502427,0.37103135511279106,0.01683027297258377,0.579531155526638,0.016365664545446634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tesla,361.6199951171875,02/07/2025,-0.0339282217314959,0.03148781742953589,negative,0.0,0.0,0.0,0.0,0.0,0.012000951915979385,0.4800800569355488,0.012148958630859852,0.48388991272076964,0.011880127247422934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tesla,350.7300109863281,02/10/2025,-0.030114441341470455,0.02695980091082128,negative,0.0,0.0,0.0,0.0,0.0,0.3487926619127393,0.31122866552323103,0.01667522732168436,0.18530007544904947,0.13800339307636023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tesla,328.5,02/11/2025,-0.06338211812502892,0.028131498729374,negative,0.0,0.0,0.0,0.0,0.0,0.01537752915173769,0.3161642350256443,0.19524751398712398,0.43285180907696486,0.040358901210129264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tesla,336.510009765625,02/12/2025,0.0243835913717656,0.032282046839945566,negative,0.0,0.0,0.0,0.0,0.0,0.20567366085015237,0.13097175653092563,0.13227644772268832,0.5152901920955628,0.015787951415404677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tesla,355.94000244140625,02/13/2025,0.05773971683431944,0.04122810145300186,negative,0.0,0.0,0.0,0.0,0.0,0.01546067390590906,0.032146363891661166,0.5191873352974653,0.26881944239139555,0.16438616998493671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tesla,355.8399963378906,02/14/2025,-0.0002809633725618932,0.04013152996892014,neutral,0.0,0.0,0.0,0.0,0.0,0.029584060423076153,0.1463324837386608,0.32900054194033146,0.46543700248003006,0.02964589837938547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tesla,354.1099853515625,02/18/2025,-0.004861766535893763,0.04013296659616028,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tesla,360.55999755859375,02/19/2025,0.018214714280444966,0.03917415430309204,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tesla,354.3999938964844,02/20/2025,-0.01708454543992588,0.03777589661595831,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tesla,337.79998779296875,02/21/2025,-0.046839747148427646,0.03324172346418248,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tesla,330.5299987792969,02/24/2025,-0.021521578674915554,0.03318582591972994,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tesla,302.79998779296875,02/25/2025,-0.0838955952220366,0.03379938701863607,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tesla,290.79998779296875,02/26/2025,-0.039630120487999076,0.032779026116334396,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tesla,281.95001220703125,02/27/2025,-0.030433204805490277,0.03116275063041755,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tesla,292.9800109863281,02/28/2025,0.03912040539724382,0.03715749690369732,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tesla,284.6499938964844,03/03/2025,-0.02843203214376444,0.03681673378382434,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tesla,272.0400085449219,03/04/2025,-0.04429996705409467,0.03663788104839428,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tesla,279.1000061035156,03/05/2025,0.025952056083059283,0.042384109538546155,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tesla,263.45001220703125,03/06/2025,-0.056073068986891905,0.03664778851765314,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tesla,262.6700134277344,03/07/2025,-0.0029607088371812473,0.03583821544663912,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tesla,222.14999389648438,03/10/2025,-0.1542620682219512,0.06448521099022919,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tesla,230.5800018310547,03/11/2025,0.037947369642955975,0.06427207910392124,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tesla,248.08999633789062,03/12/2025,0.0759389121683911,0.07617029537497412,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tesla,240.67999267578125,03/13/2025,-0.02986820819658198,0.07549493241627177,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tesla,249.97999572753906,03/14/2025,0.038640532386444715,0.07677681438455346,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tesla,238.00999450683594,03/17/2025,-0.04788383640805238,0.07606930924028145,negative,0.0,0.0,0.0,0.0,0.0,0.18099871958838776,0.1431176245387178,0.28415384734398685,0.24778482932015322,0.14394497592002153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tesla,225.30999755859375,03/18/2025,-0.05335909096824687,0.07746783821128368,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tesla,235.86000061035156,03/19/2025,0.046824389357219776,0.052056469058711634,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tesla,236.25999450683594,03/20/2025,0.0016958954271570903,0.05056545496693904,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tesla,248.7100067138672,03/21/2025,0.05269623506518384,0.04561911218278793,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tesla,278.3900146484375,03/24/2025,0.11933580126800525,0.06094047051658367,neutral,0.0,0.0,0.0,0.0,0.0,0.07422567343992459,0.13962990591036423,0.1589882912283594,0.3286413646532924,0.2985147727629194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tesla,288.1400146484375,03/25/2025,0.03502280788451673,0.06079658017736033,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tesla,272.05999755859375,03/26/2025,-0.05580626179068926,0.062368788003179035,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tesla,273.1300048828125,03/27/2025,0.0039329829222258805,0.05422476795380796,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tesla,263.54998779296875,03/28/2025,-0.03507493471452938,0.058435220736040815,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tesla,259.1600036621094,03/31/2025,-0.016657121359109794,0.05965625555833294,negative,0.0,0.0,0.0,0.0,0.0,0.24484561312943698,0.2462309317663312,0.1016154607757926,0.3560141517966986,0.05129384614527226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tesla,268.4599914550781,04/01/2025,0.035885119854736525,0.05819589677196347,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tesla,282.760009765625,04/02/2025,0.05326685079977622,0.040679173819614944,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tesla,267.2799987792969,04/03/2025,-0.05474611137253549,0.0429644675221751,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tesla,239.42999267578125,04/04/2025,-0.10419786826814681,0.05404817357974539,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tesla,233.2899932861328,04/07/2025,-0.025644236634809525,0.05330837422530186,negative,0.0,0.0,0.0,0.0,0.0,0.27614370476582956,0.1464715709363849,0.10656573119220035,0.16744629303314562,0.30337270296275104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tesla,221.86000061035156,04/08/2025,-0.048994783337158565,0.054172488431709444,negative,0.0,0.0,0.0,0.0,0.0,0.2053149164033433,0.16183503810316324,0.20211621689506704,0.2536396355264717,0.17709419752160707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tesla,272.20001220703125,04/09/2025,0.22689989839624536,0.10920128468949612,positive,0.0,0.0,0.0,0.0,0.0,0.0839421595225022,0.16694344243123418,0.3493184100925213,0.1393271056669099,0.26046888658865575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tesla,252.39999389648438,04/10/2025,-0.07274069589492627,0.11286189009889662,negative,0.0,0.0,0.0,0.0,0.0,0.2297972131407622,0.08843036972437844,0.3723583457652818,0.0726442900062962,0.2367697735175942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tesla,252.30999755859375,04/11/2025,-0.00035656236159631316,0.11013482324406582,negative,0.0,0.0,0.0,0.0,0.0,0.12179457535967231,0.18172981165763405,0.2798634016782873,0.1898124344750411,0.2267997713966502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tesla,252.35000610351562,04/14/2025,0.00015856900364230597,0.10847567816107083,negative,0.0,0.0,0.0,0.0,0.0,0.22044494971632958,0.13684698820579796,0.22616515569388868,0.3123574208468199,0.1041854839771986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tesla,254.11000061035156,04/15/2025,0.0069744183248166,0.09900994152413738,neutral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
